site,date,name,pick,position,type,url
NFL Network - Rhett Lewis,2018-04-25,Taven Bryan,26,DT,Media,http://www.nfl.com/news/story/0ap3000000928423/article/rhett-lewis-mock-draft-10-steelers-among-5-teams-to-pick-qb/
NFL Network - Rhett Lewis,2018-04-25,Dallas Goedert,27,TE,Media,http://www.nfl.com/news/story/0ap3000000928423/article/rhett-lewis-mock-draft-10-steelers-among-5-teams-to-pick-qb/
NFL Network - Rhett Lewis,2018-04-25,Mason Rudolph,28,QB,Media,http://www.nfl.com/news/story/0ap3000000928423/article/rhett-lewis-mock-draft-10-steelers-among-5-teams-to-pick-qb/
NFL Network - Rhett Lewis,2018-04-25,D.J. Moore,29,WR,Media,http://www.nfl.com/news/story/0ap3000000928423/article/rhett-lewis-mock-draft-10-steelers-among-5-teams-to-pick-qb/
NFL Network - Rhett Lewis,2018-04-25,Connor Williams,30,OT,Media,http://www.nfl.com/news/story/0ap3000000928423/article/rhett-lewis-mock-draft-10-steelers-among-5-teams-to-pick-qb/
NFL Network - Rhett Lewis,2018-04-25,Leighton Vander Esch,31,LB,Media,http://www.nfl.com/news/story/0ap3000000928423/article/rhett-lewis-mock-draft-10-steelers-among-5-teams-to-pick-qb/
NFL Network - Rhett Lewis,2018-04-25,Billy Price,32,C,Media,http://www.nfl.com/news/story/0ap3000000928423/article/rhett-lewis-mock-draft-10-steelers-among-5-teams-to-pick-qb/
NFL Network - Mayock,2018-04-25,Sam Darnold,1,QB,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Saquon Barkley,2,RB,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Baker Mayfield,3,QB,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Bradley Chubb,4,DE,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Quenton Nelson,5,G,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Josh Allen (WYO),6,QB,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Derwin James,7,S,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Roquan Smith,8,LB,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Denzel Ward,9,CB,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Mike McGlinchey,10,OT,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Tremaine Edmunds,11,LB,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Minkah Fitzpatrick,12,S,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Vita Vea,13,DT,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Jaire Alexander,14,CB,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Josh Rosen,15,QB,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Lamar Jackson (LOU),16,QB,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Da'Ron Payne,17,DT,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Marcus Davenport,18,DE,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Courtland Sutton,19,WR,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Harold Landry,20,LB,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Frank Ragnow,21,C,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Isaiah Wynn,22,OT,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Kolton Miller,23,OT,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Calvin Ridley,24,WR,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Rashaan Evans,25,LB,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Taven Bryan,26,DT,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,D.J. Moore,27,WR,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Sony Michel,28,RB,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Hayden Hurst,29,TE,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Will Hernandez,30,G,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,James Daniels,31,C,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Mayock,2018-04-25,Derrius Guice,32,RB,Expert,http://www.nfl.com/news/story/0ap3000000928583/article/mike-mayocks-2018-nfl-mock-draft-bills-trade-up-for-josh-allen/
NFL Network - Schrager,2018-04-25,Sam Darnold,1,QB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Bradley Chubb,2,DE,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Baker Mayfield,3,QB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Saquon Barkley,4,RB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Josh Allen (WYO),5,QB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Quenton Nelson,6,G,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Derwin James,7,S,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Denzel Ward,8,CB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Mike McGlinchey,9,OT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Josh Rosen,10,QB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Minkah Fitzpatrick,11,S,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Roquan Smith,12,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Vita Vea,13,DT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Tremaine Edmunds,14,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Harold Landry,15,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Lamar Jackson (LOU),16,QB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Kolton Miller,17,OT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Marcus Davenport,18,DE,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Taven Bryan,19,DT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Da'Ron Payne,20,DT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,James Daniels,21,C,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,D.J. Moore,22,WR,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Rashaan Evans,23,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Will Hernandez,24,G,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Maurice Hurst,25,DT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Jaire Alexander,26,CB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Calvin Ridley,27,WR,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Josh Jackson,28,CB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Dallas Goedert,29,TE,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Leighton Vander Esch,30,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Frank Ragnow,31,C,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Isaiah Oliver,32,CB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Connor Williams,33,OT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Rashaad Penny,34,RB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Mike Hughes,35,CB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Donte Jackson,36,CB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Courtland Sutton,37,WR,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Sony Michel,38,RB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Jerome Baker,39,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Mason Rudolph,40,QB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Ronnie Harrison,41,S,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Christian Kirk,42,WR,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Nick Chubb,43,RB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Derrius Guice,44,RB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Isaiah Wynn,45,OT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Mark Andrews,46,TE,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Harrison Phillips,47,DT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Justin Reid,48,S,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Hayden Hurst,49,TE,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Anthony Miller,50,WR,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Ronald Jones,51,RB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Mike Gesicki,52,TE,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,D.J. Chark,53,WR,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Arden Key,54,DE,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Sam Hubbard,55,DE,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Orlando Brown,56,OT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Billy Price,57,C,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,James Washington,58,WR,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Duke Dawson,59,CB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Tyrell Crosby,60,OT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Carlton Davis,61,CB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Braden Smith,62,G,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Anthony Averett,63,CB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Lorenzo Carter,64,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Alex Cappa,65,OT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Da'Shawn Hand,66,DE,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Micah Kiser,67,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Martinas Rankin,68,OT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Josey Jewell,69,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Malik Jefferson,70,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Nyheim Hines,71,RB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Antonio Callaway,72,WR,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Duke Ejiofor,73,DE,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Equanimeous St. Brown,74,WR,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Marcus Allen,75,S,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Chukwuma Okorafor,76,OT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Luke Falk,77,QB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Nathan Shepherd,78,DT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Rasheem Green,79,DE,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Kerryon Johnson,80,RB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Tony Brown,81,CB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Derrick Nnadi,82,DT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Jack Cichy,83,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Kyle Lauletta,84,QB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Mark Walton,85,RB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Deon Cain,86,WR,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Oren Burks,87,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Dorance Armstrong,88,DE,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Jeff Holland,89,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Ogbonnia Okoronkwo,90,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Uchenna Nwosu,91,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Taylor Hearn,92,G,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Brian O'Neill,93,OT,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Michael Gallup,94,WR,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Simmie Cobbs,95,WR,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Shaquem Griffin,96,LB,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Dylan Cantrell,97,WR,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Troy Fumagalli,98,TE,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Korey Robertson,99,WR,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
NFL Network - Schrager,2018-04-25,Jessie Bates,100,S,Media,http://www.nfl.com/news/story/0ap3000000928404/article/peter-schrager-2018-threeround-nfl-mock-draft-round-1/
Rotoworld - Nystrom,2018-04-25,Sam Darnold,1,QB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Saquon Barkley,2,RB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Josh Rosen,3,QB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Bradley Chubb,4,DE,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Baker Mayfield,5,QB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Roquan Smith,6,LB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Derwin James,7,S,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Quenton Nelson,8,G,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Tremaine Edmunds,9,LB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Mike McGlinchey,10,OT,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Josh Allen (WYO),11,QB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Lamar Jackson (LOU),12,QB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Vita Vea,13,DT,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Josh Jackson,14,CB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Denzel Ward,15,CB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Minkah Fitzpatrick,16,S,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
